time,volume_m3,inflow_m3_per_day,outflow_m3_per_day
1992-09-07T00:00:00,865177865.2800002,96569.28,190080.0
1992-09-08T00:00:00,864978963.8400002,-8821.44,190080.0
1992-09-09T00:00:00,864665349.1200001,-106254.72,207360.0
1992-09-10T00:00:00,864273240.0000001,-167469.12,224640.0
1992-09-11T00:00:00,863884569.6000001,-181310.4,207360.0
1992-09-12T00:00:00,863522268.4800001,-154941.12,207360.0
1992-09-13T00:00:00,863207003.5200001,-107904.96,207360.0
1992-09-14T00:00:00,862915956.4800001,-92327.04,198720.0
1992-09-15T00:00:00,863614872.0000001,906275.52,207360.0
1992-09-16T00:00:00,864313865.2800001,897713.28,198720.0
1992-09-17T00:00:00,865122949.44,1007804.16,198720.0
1992-09-18T00:00:00,864846650.8800001,-86218.56,190080.0
1992-09-19T00:00:00,864530642.8800001,-125928.0,190080.0
1992-09-20T00:00:00,864231949.44,-108613.44,190080.0
1992-09-21T00:00:00,864194780.1600001,152910.72,190080.0
1992-09-22T00:00:00,863905201.9200001,-99498.24,190080.0
1992-09-23T00:00:00,863613679.6800001,-101442.24,190080.0
1992-09-24T00:00:00,863321207.0400001,-102392.64,190080.0
1992-09-25T00:00:00,863037694.08,-93432.96,190080.0
1992-09-26T00:00:00,863921427.84,1073813.76,190080.0
1992-09-27T00:00:00,863941662.72,210314.88,190080.0
1992-09-28T00:00:00,863702092.8000001,-58129.92,181440.0
1992-09-29T00:00:00,863462885.7600001,-57767.04,181440.0
1992-09-30T00:00:00,863229277.44,-43528.32,190080.0
1992-10-01T00:00:00,863167898.8800001,-61378.56,0.0
1992-10-02T00:00:00,863077127.0400001,-90771.84,0.0
1992-10-03T00:00:00,863020474.5600001,-56652.48,0.0
1992-10-04T00:00:00,863108179.2,87704.64,0.0
1992-10-05T00:00:00,863150834.88,42655.68,0.0
1992-10-06T00:00:00,863264736.0,113901.12,0.0
1992-10-07T00:00:00,863239230.72,-25505.28,0.0
1992-10-08T00:00:00,863790186.24,550955.52,0.0
1992-10-09T00:00:00,863792337.6,2151.36,0.0
1992-10-10T00:00:00,864662757.12,870419.52,0.0
1992-10-11T00:00:00,864763404.48,100647.36,0.0
1992-10-12T00:00:00,864711763.2,-51641.28,0.0
1992-10-13T00:00:00,865263695.0400001,551931.84,0.0
1992-10-14T00:00:00,866826662.4000001,1562967.36,0.0
1992-10-15T00:00:00,868339042.5600001,1512380.16,0.0
1992-10-16T00:00:00,869769766.08,1430723.52,0.0
1992-10-17T00:00:00,870162359.0400001,392592.96,0.0
1992-10-18T00:00:00,870564291.84,401932.8,0.0
1992-10-19T00:00:00,870991807.6800001,427515.84,0.0
1992-10-20T00:00:00,872213978.8800001,1222171.2,0.0
1992-10-21T00:00:00,872782274.8800001,568296.0,0.0
1992-10-22T00:00:00,873073183.6800001,290908.8,0.0
